,i,name,SMILES
2182,2182,H(14) + C3H5-A(94) <=> [CH2]C[CH2](688),[H]+[CH2]C=C_[CH2]C[CH2]
2183,2183,H(14) + C3H5-A(94) <=> C[C]C(689),[H]+[CH2]C=C_C[C]C
2184,2184,H(14) + C3H5-A(94) <=> CH2(23) + C2H4(11),[H]+[CH2]C=C_[CH2]+C=C
2185,2185,C[C]C(689) <=> CH2(23) + C2H4(11),C[C]C_[CH2]+C=C
2186,2186,CH2O(9) + CH2O(9) <=> [O]C[CH]O(993),C=O+C=O_[O]C[CH]O
2187,2187,CH2O(9) + HOCHO(40) <=> O(5) + [O]C[CH]O(993),C=O+O=CO_[O]+[O]C[CH]O
2188,2188,O[CH]COO(12103) <=> OH(15) + [O]C[CH]O(993),O[CH]COO_[OH]+[O]C[CH]O
2189,2189,[O]C[CH]O(993) <=> OC1CO1(5161),[O]C[CH]O_OC1CO1
2190,2190,O2(2) + OC1CO1(5161) <=> O2(2) + [O]C[CH]O(993),[O][O]+OC1CO1_[O][O]+[O]C[CH]O
2191,2191,HO2(16) + OC1CO1(5161) <=> HO2(16) + [O]C[CH]O(993),[O]O+OC1CO1_[O]O+[O]C[CH]O
2192,2192,CH3O2(45) + OC1CO1(5161) <=> CH3O2(45) + [O]C[CH]O(993),CO[O]+OC1CO1_CO[O]+[O]C[CH]O
2193,2193,CH2O(9) + CH2O(9) <=> OC1CO1(5161),C=O+C=O_OC1CO1
2194,2194,[CH2]C[CH2](688) <=> CH2(23) + C2H4(11),[CH2]C[CH2]_[CH2]+C=C
2195,2195,C2H3CHO(74) <=> CH3(18) + HCCO(27),C=CC=O_[CH3]+C#C[O]
2196,2196,C2H6(32) + C4H8OOH2-4(223) <=> C2H5(33) + SC4H9O2H(187),CC+[CH2]CC(C)OO_C[CH2]+CCC(C)OO
2197,2197,O2CH2CHO(56) + OC1CO1(5161) <=> O2CH2CHO(56) + [O]C[CH]O(993),[O]OCC=O+OC1CO1_[O]OCC=O+[O]C[CH]O
2198,2198,OH(15) + OC1CO1(5161) <=> OH(15) + [O]C[CH]O(993),[OH]+OC1CO1_[OH]+[O]C[CH]O
2199,2199,CH2CHO(21) + OC1CO1(5161) <=> CH2CHO(21) + [O]C[CH]O(993),[CH2]C=O+OC1CO1_[CH2]C=O+[O]C[CH]O
2200,2200,CO2(7) + C4H8-1(188) <=> CH2CO(24) + SC3H5OH(135),O=C=O+C=CCC_C=C=O+CC=CO
2201,2201,OH(15) + C2H4(11) <=> PC2H4OH(59),[OH]+C=C_[CH2]CO
2202,2202,H(14) + PC2H4OH(59) <=> H2O(8) + C2H4(11),[H]+[CH2]CO_O+C=C
2203,2203,H(14) + PC2H4OH(59) <=> CH3(18) + CH2OH(34),[H]+[CH2]CO_[CH3]+[CH2]O
2204,2204,H(14) + PC2H4OH(59) <=> OH(15) + C2H5(33),[H]+[CH2]CO_[OH]+C[CH2]
2205,2205,O(5) + PC2H4OH(59) <=> CH2O(9) + CH2OH(34),[O]+[CH2]CO_C=O+[CH2]O
2206,2206,HO2(16) + PC2H4OH(59) => OH(15) + CH2O(9) + CH2OH(34),[O]O+[CH2]CO_[OH]+C=O+[CH2]O
2207,2207,O2(2) + PC2H4OH(59) <=> OH(15) + CH2O(9) + CH2O(9),[O][O]+[CH2]CO_[OH]+C=O+C=O
2208,2208,C2H5O(49) <=> PC2H4OH(59),CC[O]_[CH2]CO
2209,2209,OH(15) + C2H3CHO(74) <=> CO(6) + PC2H4OH(59),[OH]+C=CC=O_[C-]#[O+]+[CH2]CO
2210,2210,[CH2]C(O)C=O(5659) <=> CO(6) + PC2H4OH(59),[CH2]C(O)C=O_[C-]#[O+]+[CH2]CO
2211,2211,C2H5O(49) <=> CH2(23) + CH2OH(34),CC[O]_[CH2]+[CH2]O
2212,2212,PC2H4OH(59) <=> CH2(23) + CH2OH(34),[CH2]CO_[CH2]+[CH2]O
2213,2213,PC2H4OH(59) <=> H(14) + [CH2]C[O](703),[CH2]CO_[H]+[CH2]C[O]
2214,2214,HO2(16) + [CH2]C[O](703) <=> O2(2) + PC2H4OH(59),[O]O+[CH2]C[O]_[O][O]+[CH2]CO
2215,2215,HCO(19) + [CH2]C[O](703) <=> CO(6) + PC2H4OH(59),[CH]=O+[CH2]C[O]_[C-]#[O+]+[CH2]CO
2216,2216,[CH2]C[O](703) + C2H5(33) <=> C2H4(11) + PC2H4OH(59),[CH2]C[O]+C[CH2]_C=C+[CH2]CO
2217,2217,[CH2]C[O](703) + NC3H7(92) <=> PC2H4OH(59) + C3H6(12),[CH2]C[O]+[CH2]CC_[CH2]CO+C=CC
2218,2218,[CH2]C[O](703) + IC3H7(93) <=> PC2H4OH(59) + C3H6(12),[CH2]C[O]+C[CH]C_[CH2]CO+C=CC
2219,2219,[CH2]C[O](703) + C3H5O(129) <=> PC2H4OH(59) + C2H3CHO(74),[CH2]C[O]+C=CC[O]_[CH2]CO+C=CC=O
2220,2220,OH(15) + C2H4(11) <=> H(14) + C2H3OH(58),[OH]+C=C_[H]+C=CO
2221,2221,O2(2) + C2H3OH(58) <=> HO2(16) + CH2CHO(21),[O][O]+C=CO_[O]O+[CH2]C=O
2222,2222,O(5) + C2H3OH(58) <=> OH(15) + CH2CHO(21),[O]+C=CO_[OH]+[CH2]C=O
2223,2223,OH(15) + C2H3OH(58) <=> H2O(8) + CH2CHO(21),[OH]+C=CO_O+[CH2]C=O
2224,2224,CH3(18) + C2H3OH(58) <=> CH4(10) + CH2CHO(21),[CH3]+C=CO_C+[CH2]C=O
2225,2225,CH3O2(45) + C2H3OH(58) <=> CH3O2H(46) + CH2CHO(21),CO[O]+C=CO_COO+[CH2]C=O
2226,2226,H(14) + C2H3OH(58) <=> H2(13) + CH2CHO(21),[H]+C=CO_[H][H]+[CH2]C=O
2227,2227,H(14) + C2H3OH(58) <=> PC2H4OH(59),[H]+C=CO_[CH2]CO
2228,2228,HO2(16) + C2H3OH(58) <=> HO2(16) + CH3CHO(35),[O]O+C=CO_[O]O+CC=O
2229,2229,C2H3OH(58) <=> CH3CHO(35),C=CO_CC=O
2230,2230,OH(15) + C3H6(12) <=> CH3(18) + C2H3OH(58),[OH]+C=CC_[CH3]+C=CO
2231,2231,OH(15) + PC2H4OH(59) <=> H2O(8) + C2H3OH(58),[OH]+[CH2]CO_O+C=CO
2232,2232,O2(2) + PC2H4OH(59) <=> HO2(16) + C2H3OH(58),[O][O]+[CH2]CO_[O]O+C=CO
2233,2233,O(5) + C2H3OH(58) <=> HCO(19) + CH2OH(34),[O]+C=CO_[CH]=O+[CH2]O
2234,2234,O(5) + C2H3OH(58) <=> H(14) + CO(6) + CH2OH(34),[O]+C=CO_[H]+[C-]#[O+]+[CH2]O
2235,2235,HO2(16) + C2H3OH(58) <=> H2O2(17) + CH2CHO(21),[O]O+C=CO_OO+[CH2]C=O
2236,2236,O2(2) + C2H3OH(58) <=> OH(15) + HCO(19) + CH2O(9),[O][O]+C=CO_[OH]+[CH]=O+C=O
2237,2237,C2H3OH(58) + SC4H9(183) <=> CH2CHO(21) + butane(1),C=CO+C[CH]CC_[CH2]C=O+CCCC
2238,2238,C2H3OH(58) + PC4H9(182) <=> CH2CHO(21) + butane(1),C=CO+[CH2]CCC_[CH2]C=O+CCCC
2239,2239,CH2CO(24) + CH2CHO(21) <=> HCCO(27) + C2H3OH(58),C=C=O+[CH2]C=O_C#C[O]+C=CO
2240,2240,HCO(19) + C2H3OH(58) <=> CH2O(9) + CH2CHO(21),[CH]=O+C=CO_C=O+[CH2]C=O
2241,2241,C2H3OH(58) + C4H71-3(190) <=> CH2CHO(21) + C4H8-2(189),C=CO+C=C[CH]C_[CH2]C=O+CC=CC
2242,2242,CH2CHO(21) + C4H8-1(188) <=> C2H3OH(58) + C4H71-3(190),[CH2]C=O+C=CCC_C=CO+C=C[CH]C
2243,2243,C2H3OH(58) + C4H71-4(191) <=> CH2CHO(21) + C4H8-1(188),C=CO+[CH2]CC=C_[CH2]C=O+C=CCC
2244,2244,C2H3OH(58) + C4H71-1(192) <=> CH2CHO(21) + C4H8-1(188),C=CO+[CH]=CCC_[CH2]C=O+C=CCC
2245,2245,CH2CHO(21) + C2H3OH(58) <=> CH2CHO(21) + CH3CHO(35),[CH2]C=O+C=CO_[CH2]C=O+CC=O
2246,2246,CH3CO(20) + C2H3OH(58) <=> CH2CHO(21) + CH3CHO(35),C[C]=O+C=CO_[CH2]C=O+CC=O
2247,2247,C2H3(22) + C2H3OH(58) <=> CH2CHO(21) + C2H4(11),[CH]=C+C=CO_[CH2]C=O+C=C
2248,2248,C2H3OH(58) + C3H5-A(94) <=> CH2CHO(21) + C3H6(12),C=CO+[CH2]C=C_[CH2]C=O+C=CC
2249,2249,O(5) + C2H4(11) <=> C2H3OH(58),[O]+C=C_C=CO
2250,2250,C2H4O1-2(51) <=> C2H3OH(58),C1CO1_C=CO
2251,2251,C2H3OH(58) <=> CO(6) + CH4(10),C=CO_[C-]#[O+]+C
2252,2252,[CH2]C[O](703) <=> C2H3OH(58),[CH2]C[O]_C=CO
2253,2253,C2H3OH(58) + C2H5(33) <=> CH2CHO(21) + C2H6(32),C=CO+C[CH2]_[CH2]C=O+CC
2254,2254,CH2CO(24) + CH3CHO(35) <=> CH2CO(24) + C2H3OH(58),C=C=O+CC=O_C=C=O+C=CO
2255,2255,CH2CHO(21) + CC(CCOO)OO(787) <=> C2H3OH(58) + C4H8OOH1-3O2(225),[CH2]C=O+CC(CCOO)OO_C=CO+CC(CCOO)O[O]
2256,2256,CH2CHO(21) + CC(CCOO)OO(787) <=> C2H3OH(58) + C4H8OOH2-4O2(229),[CH2]C=O+CC(CCOO)OO_C=CO+CC(CCO[O])OO
2257,2257,"C2H3OH(58) + C4H72-2,4OOH(244) <=> CH2CHO(21) + CC(CCOO)OO(787)",C=CO+C[C](CCOO)OO_[CH2]C=O+CC(CCOO)OO
2258,2258,"C2H3OH(58) + C4H71-1,3OOH(238) <=> CH2CHO(21) + CC(CCOO)OO(787)",C=CO+CC(C[CH]OO)OO_[CH2]C=O+CC(CCOO)OO
2259,2259,CH2CHO(21) + C3KET21(73) <=> C2H3OH(58) + CH3COCH2O2(72),[CH2]C=O+CC(=O)COO_C=CO+CC(=O)CO[O]
2260,2260,C2H3OH(58) + [CH2]C(=O)COO(911) <=> CH2CHO(21) + C3KET21(73),C=CO+[CH2]C(=O)COO_[CH2]C=O+CC(=O)COO
2261,2261,OCHO(38) + C2H3OH(58) <=> HOCHO(40) + CH2CHO(21),[O]C=O+C=CO_O=CO+[CH2]C=O
2262,2262,CO2(7) + C3H6(12) <=> CH2CO(24) + C2H3OH(58),O=C=O+C=CC_C=C=O+C=CO
2263,2263,CH3O(31) + C2H3OH(58) <=> CH3OH(30) + CH2CHO(21),C[O]+C=CO_CO+[CH2]C=O
2264,2264,CH2OH(34) + C2H3OH(58) <=> CH3OH(30) + CH2CHO(21),[CH2]O+C=CO_CO+[CH2]C=O
2265,2265,CH2CHO(21) + C2H5O2H(48) <=> C2H3OH(58) + C2H5O2(47),[CH2]C=O+CCOO_C=CO+CCO[O]
2266,2266,CH2CHO(21) + SC4H9O2H(187) <=> C2H3OH(58) + SC4H9O2(186),[CH2]C=O+CCC(C)OO_C=CO+CCC(C)O[O]
2267,2267,C2H3OH(58) + C4H8OOH2-4(223) <=> CH2CHO(21) + SC4H9O2H(187),C=CO+[CH2]CC(C)OO_[CH2]C=O+CCC(C)OO
2268,2268,CH3CHO(35) + C2H3CHO(74) <=> C2H3OH(58) + C2H3CHO(74),CC=O+C=CC=O_C=CO+C=CC=O
2269,2269,OH(15) + C2H3CHO(74) <=> HCO(19) + C2H3OH(58),[OH]+C=CC=O_[CH]=O+C=CO
2270,2270,C2H(4) + C2H3OH(58) <=> C2H2(25) + CH2CHO(21),[C]#C+C=CO_C#C+[CH2]C=O
2271,2271,C2H3OH(58) + C3H5O(129) <=> CH2CHO(21) + C3H5OH(133),C=CO+C=CC[O]_[CH2]C=O+C=CCO
2272,2272,HCO(19) + C2H3OH(58) <=> [CH2]C(O)C=O(5659),[CH]=O+C=CO_[CH2]C(O)C=O
2273,2273,O[CH]COO(12103) <=> HO2(16) + C2H3OH(58),O[CH]COO_[O]O+C=CO
2274,2274,O(5) + C2H3OH(58) <=> OC1CO1(5161),[O]+C=CO_OC1CO1
2275,2275,CH2O(9) + CH2O(9) <=> O(5) + C2H3OH(58),C=O+C=O_[O]+C=CO
2276,2276,HO2(16) + C2H3OH(58) <=> OH(15) + OC1CO1(5161),[O]O+C=CO_[OH]+OC1CO1
2277,2277,CH3O(31) + OC1CO1(5161) <=> CH3O2(45) + C2H3OH(58),C[O]+OC1CO1_CO[O]+C=CO
2278,2278,HCO(19) + CH3(18) <=> C2H3OH(58),[CH]=O+[CH3]_C=CO
2279,2279,C2H4O1-2(51) <=> OH(15) + C2H3(22),C1CO1_[OH]+[CH]=C
2280,2280,CH3CHO(35) <=> OH(15) + C2H3(22),CC=O_[OH]+[CH]=C
2281,2281,CO(6) + CH4(10) <=> OH(15) + C2H3(22),[C-]#[O+]+C_[OH]+[CH]=C
2282,2282,[CH2]C[O](703) <=> OH(15) + C2H3(22),[CH2]C[O]_[OH]+[CH]=C
2283,2283,PC2H4OH(59) <=> O(5) + C2H5(33),[CH2]CO_[O]+C[CH2]
2284,2284,HCO(19) + C2H3OH(58) <=> CO(6) + PC2H4OH(59),[CH]=O+C=CO_[C-]#[O+]+[CH2]CO
2285,2285,O(5) + PC2H4OH(59) <=> OH(15) + C2H3OH(58),[O]+[CH2]CO_[OH]+C=CO
2286,2286,HO2(16) + PC2H4OH(59) <=> H2O2(17) + C2H3OH(58),[O]O+[CH2]CO_OO+C=CO
2287,2287,CH2(23) + PC2H4OH(59) <=> CH3(18) + C2H3OH(58),[CH2]+[CH2]CO_[CH3]+C=CO
2288,2288,CH2CHO(21) + [CH2]C[O](703) <=> CH2CHO(21) + C2H3OH(58),[CH2]C=O+[CH2]C[O]_[CH2]C=O+C=CO
2289,2289,HCCO(27) + PC2H4OH(59) <=> CH2CO(24) + C2H3OH(58),C#C[O]+[CH2]CO_C=C=O+C=CO
2290,2290,CH2CHO(21) + CH3CO(20) <=> CH2CO(24) + C2H3OH(58),[CH2]C=O+C[C]=O_C=C=O+C=CO
2291,2291,CH2CHO(21) + CH2CHO(21) <=> CH2CO(24) + C2H3OH(58),[CH2]C=O+[CH2]C=O_C=C=O+C=CO
2292,2292,C2H(4) + PC2H4OH(59) <=> C2H2(25) + C2H3OH(58),[C]#C+[CH2]CO_C#C+C=CO
2293,2293,C2H3(22) + CH2CHO(21) <=> C2H2(25) + C2H3OH(58),[CH]=C+[CH2]C=O_C#C+C=CO
2294,2294,PC2H4OH(59) + SC4H9(183) <=> C2H3OH(58) + butane(1),[CH2]CO+C[CH]CC_C=CO+CCCC
2295,2295,PC2H4OH(59) + PC4H9(182) <=> C2H3OH(58) + butane(1),[CH2]CO+[CH2]CCC_C=CO+CCCC
2296,2296,HCO(19) + CH2CHO(21) <=> CO(6) + C2H3OH(58),[CH]=O+[CH2]C=O_[C-]#[O+]+C=CO
2297,2297,OCHO(38) + CH2CHO(21) <=> CO2(7) + C2H3OH(58),[O]C=O+[CH2]C=O_O=C=O+C=CO
2298,2298,HCO(19) + PC2H4OH(59) <=> CH2O(9) + C2H3OH(58),[CH]=O+[CH2]CO_C=O+C=CO
2299,2299,CH2OH(34) + CH2CHO(21) <=> CH2O(9) + C2H3OH(58),[CH2]O+[CH2]C=O_C=O+C=CO
2300,2300,CH3O(31) + CH2CHO(21) <=> CH2O(9) + C2H3OH(58),C[O]+[CH2]C=O_C=O+C=CO
2301,2301,CH3(18) + PC2H4OH(59) <=> CH4(10) + C2H3OH(58),[CH3]+[CH2]CO_C+C=CO
2302,2302,C2H3(22) + PC2H4OH(59) <=> C2H4(11) + C2H3OH(58),[CH]=C+[CH2]CO_C=C+C=CO
2303,2303,CH2CHO(21) + C2H5(33) <=> C2H4(11) + C2H3OH(58),[CH2]C=O+C[CH2]_C=C+C=CO
2304,2304,PC2H4OH(59) + C3H5-A(94) <=> C2H3OH(58) + C3H6(12),[CH2]CO+[CH2]C=C_C=CO+C=CC
2305,2305,CH2CHO(21) + NC3H7(92) <=> C2H3OH(58) + C3H6(12),[CH2]C=O+[CH2]CC_C=CO+C=CC
2306,2306,CH2CHO(21) + IC3H7(93) <=> C2H3OH(58) + C3H6(12),[CH2]C=O+C[CH]C_C=CO+C=CC
2307,2307,H(14) + PC2H4OH(59) <=> H2(13) + C2H3OH(58),[H]+[CH2]CO_[H][H]+C=CO
2308,2308,PC2H4OH(59) + C4H71-3(190) <=> C2H3OH(58) + C4H8-2(189),[CH2]CO+C=C[CH]C_C=CO+CC=CC
2309,2309,CH2CHO(21) + SC4H9(183) <=> C2H3OH(58) + C4H8-2(189),[CH2]C=O+C[CH]CC_C=CO+CC=CC
2310,2310,PC2H4OH(59) + C4H71-3(190) <=> C2H3OH(58) + C4H8-1(188),[CH2]CO+C=C[CH]C_C=CO+C=CCC
2311,2311,PC2H4OH(59) + C4H71-4(191) <=> C2H3OH(58) + C4H8-1(188),[CH2]CO+[CH2]CC=C_C=CO+C=CCC
2312,2312,PC2H4OH(59) + C4H71-1(192) <=> C2H3OH(58) + C4H8-1(188),[CH2]CO+[CH]=CCC_C=CO+C=CCC
2313,2313,CH2CHO(21) + PC4H9(182) <=> C2H3OH(58) + C4H8-1(188),[CH2]C=O+[CH2]CCC_C=CO+C=CCC
2314,2314,CH2CHO(21) + SC4H9(183) <=> C2H3OH(58) + C4H8-1(188),[CH2]C=O+C[CH]CC_C=CO+C=CCC
2315,2315,CH2CHO(21) + PC2H4OH(59) <=> C2H3OH(58) + CH3CHO(35),[CH2]C=O+[CH2]CO_C=CO+CC=O
2316,2316,CH3CO(20) + PC2H4OH(59) <=> C2H3OH(58) + CH3CHO(35),C[C]=O+[CH2]CO_C=CO+CC=O
2317,2317,CH2CHO(21) + C2H5O(49) <=> C2H3OH(58) + CH3CHO(35),[CH2]C=O+CC[O]_C=CO+CC=O
2318,2318,C2H5(33) + PC2H4OH(59) <=> C2H3OH(58) + C2H6(32),C[CH2]+[CH2]CO_C=CO+CC
2319,2319,CH2CHO(21) + [CH2]C[CH2](688) <=> C2H3OH(58) + C3H5-A(94),[CH2]C=O+[CH2]C[CH2]_C=CO+[CH2]C=C
2320,2320,PC2H4OH(59) + [CH2]C=C[CH2](2534) <=> C2H3OH(58) + C4H71-3(190),[CH2]CO+[CH2]C=C[CH2]_C=CO+C=C[CH]C
2321,2321,CH2CHO(21) + [CH2]C[CH]C(748) <=> C2H3OH(58) + C4H71-3(190),[CH2]C=O+[CH2]C[CH]C_C=CO+C=C[CH]C
2322,2322,CH2CHO(21) + C4H71-4(191) <=> C2H3OH(58) + C4H6(194),[CH2]C=O+[CH2]CC=C_C=CO+C=CC=C
2323,2323,CH2CHO(21) + C4H71-3(190) <=> C2H3OH(58) + C4H6(194),[CH2]C=O+C=C[CH]C_C=CO+C=CC=C
2324,2324,CH2CHO(21) + C3H5O(129) <=> C2H3OH(58) + C2H3CHO(74),[CH2]C=O+C=CC[O]_C=CO+C=CC=O
2325,2325,OCHO(38) + PC2H4OH(59) <=> HOCHO(40) + C2H3OH(58),[O]C=O+[CH2]CO_O=CO+C=CO
2326,2326,CH3O(31) + PC2H4OH(59) <=> CH3OH(30) + C2H3OH(58),C[O]+[CH2]CO_CO+C=CO
2327,2327,CH2OH(34) + PC2H4OH(59) <=> CH3OH(30) + C2H3OH(58),[CH2]O+[CH2]CO_CO+C=CO
2328,2328,PC2H4OH(59) + C3H5O(129) <=> C2H3OH(58) + C3H5OH(133),[CH2]CO+C=CC[O]_C=CO+C=CCO
2329,2329,CH2CHO(21) + PC2H4OH(59) <=> C2H3OH(58) + C2H3OH(58),[CH2]C=O+[CH2]CO_C=CO+C=CO
2330,2330,O(5) + C2H3OH(58) <=> [O]C[CH]O(993),[O]+C=CO_[O]C[CH]O
2331,2331,C2H3OH(58) <=> OH(15) + C2H3(22),C=CO_[OH]+[CH]=C
2332,2332,C2H3OH(58) <=> H(14) + CH2CHO(21),C=CO_[H]+[CH2]C=O
2333,2333,C2H3OH(58) <=> CH2(23) + CH2O(9),C=CO_[CH2]+C=O
2334,2334,C2H3OH(58) <=> H(14) + CH3CO(20),C=CO_[H]+C[C]=O
2335,2335,HO2(16) + C2H3OH(58) <=> OH(15) + [O]C[CH]O(993),[O]O+C=CO_[OH]+[O]C[CH]O
2336,2336,C2H4(11) + C2H3OH(58) <=> [CH2]CC(C)[O](766),C=C+C=CO_[CH2]CC(C)[O]
2337,2337,C2H4(11) + C2H3OH(58) <=> C4H8O1-3(214),C=C+C=CO_CC1CCO1
2338,2338,C2H4(11) + C2H3OH(58) <=> OH(15) + C4H71-4(191),C=C+C=CO_[OH]+[CH2]CC=C
2339,2339,C2H4(11) + C2H3OH(58) <=> C2H4(11) + CH3CHO(35),C=C+C=CO_C=C+CC=O
2340,2340,C2H4(11) + C2H3OH(58) <=> O(5) + [CH2]C[CH]C(748),C=C+C=CO_[O]+[CH2]C[CH]C
2341,2341,C2H4(11) + C2H3OH(58) <=> H(14) + C4H7O(202),C=C+C=CO_[H]+C=CC(C)[O]
2342,2342,C2H4(11) + C2H3OH(58) <=> CH2O(9) + C3H6(12),C=C+C=CO_C=O+C=CC
2343,2343,CH2O(9) + C2H3OH(58) <=> OH(15) + C2H3OCH2(131),C=O+C=CO_[OH]+[CH2]OC=C
2344,2344,CH2O(9) + C2H3OH(58) <=> CH2(23) + [O]C[CH]O(993),C=O+C=CO_[CH2]+[O]C[CH]O
2345,2345,CH2O(9) + C2H3OH(58) <=> H(14) + [CH2]C(O)C=O(5659),C=O+C=CO_[H]+[CH2]C(O)C=O
2346,2346,CH2O(9) + C2H3OH(58) <=> OH(15) + C3H5O(129),C=O+C=CO_[OH]+C=CC[O]
2347,2347,C2H3OH(58) + CH3CHO(35) <=> CH3(18) + [CH2]C(O)C=O(5659),C=CO+CC=O_[CH3]+[CH2]C(O)C=O
2348,2348,C2H3OH(58) + CH3CHO(35) <=> OH(15) + C4H7O(202),C=CO+CC=O_[OH]+C=CC(C)[O]
2349,2349,C2H3OH(58) + C2H3CHO(74) <=> CH2CHO(21) + C3H5O(129),C=CO+C=CC=O_[CH2]C=O+C=CC[O]
2350,2350,HOCHO(40) + C2H3OH(58) <=> OH(15) + [CH2]C(O)C=O(5659),O=CO+C=CO_[OH]+[CH2]C(O)C=O
2351,2351,C2H3OH(58) + C2H3CHO(74) <=> C2H3(22) + [CH2]C(O)C=O(5659),C=CO+C=CC=O_[CH]=C+[CH2]C(O)C=O
2352,2352,CO2(7) + C2H3OH(58) <=> CO(6) + [O]C[CH]O(993),O=C=O+C=CO_[C-]#[O+]+[O]C[CH]O
2353,2353,CH2OH(34) + [CH2]C[O](703) <=> CH2O(9) + PC2H4OH(59),[CH2]O+[CH2]C[O]_C=O+[CH2]CO
2354,2354,CH3O(31) + [CH2]C[O](703) <=> CH2O(9) + PC2H4OH(59),C[O]+[CH2]C[O]_C=O+[CH2]CO
2355,2355,PC2H4OH(59) + [CH2]C[CH]C(748) <=> C2H3OH(58) + SC4H9(183),[CH2]CO+[CH2]C[CH]C_C=CO+C[CH]CC
2356,2356,[CH2]C[O](703) + SC4H9(183) <=> PC2H4OH(59) + C4H8-2(189),[CH2]C[O]+C[CH]CC_[CH2]CO+CC=CC
2357,2357,PC2H4OH(59) + [CH2]C[CH]C(748) <=> C2H3OH(58) + PC4H9(182),[CH2]CO+[CH2]C[CH]C_C=CO+[CH2]CCC
2358,2358,[CH2]C[O](703) + PC4H9(182) <=> PC2H4OH(59) + C4H8-1(188),[CH2]C[O]+[CH2]CCC_[CH2]CO+C=CCC
2359,2359,[CH2]C[O](703) + SC4H9(183) <=> PC2H4OH(59) + C4H8-1(188),[CH2]C[O]+C[CH]CC_[CH2]CO+C=CCC
2360,2360,[CH2]C[O](703) + C2H5O(49) <=> CH3CHO(35) + PC2H4OH(59),[CH2]C[O]+CC[O]_CC=O+[CH2]CO
2361,2361,[CH2]C[O](703) + C4H71-4(191) <=> PC2H4OH(59) + C4H6(194),[CH2]C[O]+[CH2]CC=C_[CH2]CO+C=CC=C
2362,2362,[CH2]C[O](703) + C4H71-3(190) <=> PC2H4OH(59) + C4H6(194),[CH2]C[O]+C=C[CH]C_[CH2]CO+C=CC=C
2363,2363,CH3O2(45) + PC2H4OH(59) <=> CH3O2H(46) + C2H3OH(58),CO[O]+[CH2]CO_COO+C=CO
2364,2364,PC2H4OH(59) + C2H5O2(47) <=> C2H3OH(58) + C2H5O2H(48),[CH2]CO+CCO[O]_C=CO+CCOO
2365,2365,[CH2]C[O](703) + PC2H4OH(59) <=> C2H3OH(58) + PC2H4OH(59),[CH2]C[O]+[CH2]CO_C=CO+[CH2]CO
2366,2366,CH3CO(20) + [CH2]C[O](703) <=> CH2CO(24) + PC2H4OH(59),C[C]=O+[CH2]C[O]_C=C=O+[CH2]CO
2367,2367,CH2CHO(21) + [CH2]C[O](703) <=> CH2CO(24) + PC2H4OH(59),[CH2]C=O+[CH2]C[O]_C=C=O+[CH2]CO
2368,2368,[CH2]C[O](703) + CC(CC[O])OO(777) <=> PC2H4OH(59) + NC4KET13(252),[CH2]C[O]+CC(CC[O])OO_[CH2]CO+CC(CC=O)OO
2369,2369,CH2CHO(21) + CC(CC[O])OO(777) <=> C2H3OH(58) + NC4KET13(252),[CH2]C=O+CC(CC[O])OO_C=CO+CC(CC=O)OO
2370,2370,PC2H4OH(59) + C4H8OOH1-3O2(225) <=> C2H3OH(58) + CC(CCOO)OO(787),[CH2]CO+CC(CCOO)O[O]_C=CO+CC(CCOO)OO
2371,2371,PC2H4OH(59) + C4H8OOH2-4O2(229) <=> C2H3OH(58) + CC(CCOO)OO(787),[CH2]CO+CC(CCO[O])OO_C=CO+CC(CCOO)OO
2372,2372,"PC2H4OH(59) + C4H72-2,4OOH(244) <=> C2H3OH(58) + CC(CCOO)OO(787)",[CH2]CO+C[C](CCOO)OO_C=CO+CC(CCOO)OO
2373,2373,"PC2H4OH(59) + C4H71-1,3OOH(238) <=> C2H3OH(58) + CC(CCOO)OO(787)",[CH2]CO+CC(C[CH]OO)OO_C=CO+CC(CCOO)OO
2374,2374,PC2H4OH(59) + CH3COCH2O2(72) <=> C2H3OH(58) + C3KET21(73),[CH2]CO+CC(=O)CO[O]_C=CO+CC(=O)COO
2375,2375,PC2H4OH(59) + [CH2]C(=O)COO(911) <=> C2H3OH(58) + C3KET21(73),[CH2]CO+[CH2]C(=O)COO_C=CO+CC(=O)COO
2376,2376,PC2H4OH(59) + SC4H9O2(186) <=> C2H3OH(58) + SC4H9O2H(187),[CH2]CO+CCC(C)O[O]_C=CO+CCC(C)OO
2377,2377,PC2H4OH(59) + C4H8OOH2-4(223) <=> C2H3OH(58) + SC4H9O2H(187),[CH2]CO+[CH2]CC(C)OO_C=CO+CCC(C)OO
2378,2378,OCHO(38) + [CH2]C[O](703) <=> CO2(7) + PC2H4OH(59),[O]C=O+[CH2]C[O]_O=C=O+[CH2]CO
2379,2379,CH3O(31) + OC1CO1(5161) <=> CH3O(31) + [O]C[CH]O(993),C[O]+OC1CO1_C[O]+[O]C[CH]O
2380,2380,CO2(7) + C2H3OH(58) <=> CO2(7) + CH3CHO(35),O=C=O+C=CO_O=C=O+CC=O
2381,2381,CO2(7) + C2H3OH(58) <=> OCHO(38) + CH2CHO(21),O=C=O+C=CO_[O]C=O+[CH2]C=O
2382,2382,CO2(7) + C2H3OH(58) <=> HOCHO(40) + CH2CO(24),O=C=O+C=CO_O=CO+C=C=O
